quota,policy,mode,total_risk,risk_sd,risk_all_cheap,risk_all_full,risk_oracle,risk_reduction,eta,frac_of_full_gain,n_selected,std_err_total,seq
0.2,random,pooled,44.761298667651545,1.013916904944745,52.68098103747187,16.404420017637847,28.319676451064066,7.919682369820322,0.32509270354261105,0.21831403383276263,63,541.0,0004
0.2,unc_x_crit_obj,pooled,39.53347748871634,0.0,52.68098103747187,16.404420017637847,28.319676451064066,13.147503548755523,0.5396879917543935,0.36242419841194967,63,552.0,0004
0.2,M3_fail_x_crit,pooled,37.72852691823672,0.0,52.68098103747187,16.404420017637847,28.319676451064066,14.95245411923515,0.6137788748627918,0.41217948170610696,63,529.0,0004
0.2,M4_gain_x_crit,pooled,39.69792140598942,0.0,52.68098103747187,16.404420017637847,28.319676451064066,12.983059631482448,0.5329377819415404,0.35789113594268285,63,534.0,0004
0.2,M5_fail_x_recover_x_crit,pooled,39.675596444896996,0.0,52.68098103747187,16.404420017637847,28.319676451064066,13.00538459257487,0.533854192678627,0.3585065460164276,63,534.0,0004
0.2,recover_only,pooled,45.68495231966335,0.0,52.68098103747187,16.404420017637847,28.319676451064066,6.996028717808514,0.28717791746308585,0.19285258914105644,63,520.0,0004
0.2,M5_gain_direct_x_crit,pooled,39.69792140598942,0.0,52.68098103747187,16.404420017637847,28.319676451064066,12.983059631482448,0.5329377819415404,0.35789113594268285,63,534.0,0004
0.2,M0_uncertainty,pooled,43.72401202659398,0.0,52.68098103747187,16.404420017637847,28.319676451064066,8.956969010877884,0.36767197664263657,0.24690788649951434,63,525.0,0004
0.2,M1_criticality,pooled,38.6975594726964,0.0,52.68098103747187,16.404420017637847,28.319676451064066,13.983421564775469,0.5740013436134865,0.3854671217905718,63,531.0,0004
0.2,M2_monolithic,pooled,36.268354713636654,0.0,52.68098103747187,16.404420017637847,28.319676451064066,16.412626323835212,0.6737170526159961,0.45243060153529147,63,520.0,0004
0.2,unc_x_crit_frame,pooled,41.625146435013605,0.0,52.68098103747187,16.404420017637847,28.319676451064066,11.055834602458262,0.45382769068232814,0.30476523384930404,63,568.0,0004
0.2,oracle,pooled,28.319676451064066,0.0,52.68098103747187,16.404420017637847,28.319676451064066,24.3613045864078,1.0,0.6715439364025819,63,497.0,0004
