section,track,geometry,system,target,split,n_inputs,n_affected,n_harmed,harmed_over_affected,harmed_over_all_inputs,signal,quota,ndg_recomputed,ndg_released,matches_3dp,trivial,n_test_frames,n_test_units,all_cheap_loss,gain,gain_random,delta_vs_random,delta_share_all_cheap,ndg,oracle_prize,undefined_reason,delta_lo_all_draws,delta_hi_all_draws,delta_share_lo_all_draws,delta_share_hi_all_draws,delta_lo_filtered,delta_hi_filtered,draws_dropped_by_filter,beats_random_all_draws,beats_random_filtered,available,ndg_full,ndg_min_leave_one_out,ndg_max_leave_one_out,gain_full,gain_min_leave_one_out,gain_max_leave_one_out,most_influential_unit,ndg_without_that_unit,gain_without_that_unit,ndg_change_without_that_unit
paired_gain,nuScenes,oracle,plan_fde,JC_fde,,,,,,,dE_E4_localization,0.2,,,,False,752.0,24.0,5799.289892503355,6.155425342579876,15.041679328986493,-8.886253986406619,-0.0015323003593756765,0.022374210471713753,275.11251627679894,,-66.43796741323189,71.30508043883347,-0.011456224580032658,0.0122954847508155,-66.43796741323189,71.30508043883347,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,oracle,plan_fde,JC_fde,,,,,,,dE_E4_localization,0.3,,,,False,752.0,24.0,5799.289892503355,52.378041360528755,22.662796855672983,29.71524450485577,0.00512394535463181,0.19038770779817826,275.11251627679894,,-88.50640205362923,111.68768224115593,-0.015261593004350408,0.019258854844544454,-88.50640205362923,111.68768224115593,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,oracle,plan_fde,JC_fde,,,,,,,dE_E4_localization,0.5,,,,False,752.0,24.0,5799.289892503355,17.02681829310444,37.70447618465948,-20.677657891555036,-0.0035655499681581187,0.06189038042883243,275.11251627679894,,-104.73768590463958,58.20167543487541,-0.01806043288852179,0.010036000357580286,-104.73768590463958,58.20167543487541,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,oracle,plan_fde,JC_fde,,,,,,,dE_E5_combined,0.1,,,,False,752.0,24.0,5799.289892503355,24.902902420646058,7.520839664493247,17.382062756152813,0.002997274335022002,0.09051897295574332,275.11251627679894,,-11.390213809955087,69.97161823801284,-0.0019640704329471487,0.01206554932328249,-11.390213809955087,69.97161823801284,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,oracle,plan_fde,JC_fde,,,,,,,dE_E5_combined,0.2,,,,False,752.0,24.0,5799.289892503355,52.97325080137047,15.041679328986493,37.93157147238398,0.006540726912344473,0.19255122056341667,275.11251627679894,,-38.83469778385777,116.12205118885271,-0.006696457411804631,0.02002349483148993,-38.83469778385777,116.12205118885271,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,oracle,plan_fde,JC_fde,,,,,,,dE_E5_combined,0.3,,,,False,752.0,24.0,5799.289892503355,-4.9594971368313985,22.662796855672983,-27.622293992504382,-0.004763047632471565,-0.018027159229067936,275.11251627679894,,-106.8896966720923,97.01167784269825,-0.018431514660142582,0.016728199424571554,-106.8896966720923,97.01167784269825,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,oracle,plan_fde,JC_fde,,,,,,,dE_E5_combined,0.5,,,,False,752.0,24.0,5799.289892503355,11.234103056268786,37.70447618465948,-26.47037312839069,-0.004564416268034557,0.04083457637007623,275.11251627679894,,-102.78806679608871,63.73003451336534,-0.01772425050331785,0.010989282428482855,-102.78806679608871,63.73003451336534,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,oracle,plan_fde,JC_fde,,,,,,,dE_E5_fp_heavy,0.1,,,,False,752.0,24.0,5799.289892503355,35.87938466485971,7.520839664493247,28.358545000366462,0.00489000300485497,0.13041712950915102,275.11251627679894,,-35.721533882518116,96.49543823184572,-0.006159639291130238,0.016639181696466623,-35.721533882518116,96.49543823184572,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,oracle,plan_fde,JC_fde,,,,,,,dE_E5_fp_heavy,0.2,,,,False,752.0,24.0,5799.289892503355,3.0012802570990784,15.041679328986493,-12.040399071887414,-0.0020761850666323536,0.010909282855307827,275.11251627679894,,-77.49265314639973,63.401410689181326,-0.013362438261031439,0.010932616210674219,-77.49265314639973,63.401410689181326,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,oracle,plan_fde,JC_fde,,,,,,,dE_E5_fp_heavy,0.3,,,,False,752.0,24.0,5799.289892503355,1.4807464954503793,22.662796855672983,-21.182050360222604,-0.0036525248354292972,0.005382330529667926,275.11251627679894,,-86.27224154494867,49.56279573741202,-0.014876345749929031,0.008546355960146261,-86.27224154494867,49.56279573741202,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,oracle,plan_fde,JC_fde,,,,,,,dE_E5_fp_heavy,0.5,,,,False,752.0,24.0,5799.289892503355,10.045802698465959,37.70447618465948,-27.658673486193518,-0.004769320726999252,0.0365152514121116,275.11251627679894,,-89.81892554481637,44.69110208649035,-0.015487917867483015,0.007706305929672837,-89.81892554481637,44.69110208649035,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,oracle,plan_fde,JC_fde,,,,,,,dE_E5_loc_heavy,0.1,,,,False,752.0,24.0,5799.289892503355,15.12704118790969,7.520839664493247,7.606201523416443,0.0013115746348960503,0.054984925413898364,275.11251627679894,,-39.091320243667056,92.15632548927248,-0.006740708081208313,0.015890967204174673,-39.091320243667056,92.15632548927248,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,oracle,plan_fde,JC_fde,,,,,,,dE_E5_loc_heavy,0.2,,,,False,752.0,24.0,5799.289892503355,-0.33078581831788867,15.041679328986493,-15.372465147304382,-0.0026507495628345997,-0.001202365573164527,275.11251627679894,,-75.18015821444048,64.0163004890667,-0.012963683417796482,0.011038644674724658,-75.18015821444048,64.0163004890667,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,oracle,plan_fde,JC_fde,,,,,,,dE_E5_loc_heavy,0.3,,,,False,752.0,24.0,5799.289892503355,10.552381540600935,22.662796855672983,-12.110415315072048,-0.0020882583108540547,0.038356602903460296,275.11251627679894,,-72.50042509053002,65.92580440273909,-0.01250160389192651,0.0113679098001223,-72.50042509053002,65.92580440273909,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,oracle,plan_fde,JC_fde,,,,,,,dE_E5_loc_heavy,0.5,,,,False,752.0,24.0,5799.289892503355,18.66874245579022,37.70447618465948,-19.035733728869257,-0.003282424931624203,0.06785857186158349,275.11251627679894,,-89.73882226634612,47.818248964629746,-0.015474105266293033,0.008245535203619257,-89.73882226634612,47.818248964629746,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,oracle,plan_fde,JC_fde,,,,,,,dE_E6_risk_weighted,0.1,,,,False,752.0,24.0,5799.289892503355,-33.05037876860748,7.520839664493247,-40.571218433100725,-0.006995894184483942,-0.12013404266694469,275.11251627679894,,-164.96565656985393,77.47388480383344,-0.02844583727106008,0.013359201943669454,-164.96565656985393,77.47388480383344,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,oracle,plan_fde,JC_fde,,,,,,,dE_E6_risk_weighted,0.2,,,,False,752.0,24.0,5799.289892503355,-13.366778887027627,15.041679328986493,-28.408458216014118,-0.004898609785438947,-0.04858658947228308,275.11251627679894,,-151.44650972697494,81.97181031167554,-0.026114664473446535,0.014134801300007287,-151.44650972697494,81.97181031167554,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,oracle,plan_fde,JC_fde,,,,,,,dE_E6_risk_weighted,0.3,,,,False,752.0,24.0,5799.289892503355,12.278698828622737,22.662796855672983,-10.384098027050246,-0.0017905809537946355,0.044631552918038706,275.11251627679894,,-107.24270618009635,78.62679775339383,-0.01849238582101702,0.013558004378265927,-107.24270618009635,78.62679775339383,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,oracle,plan_fde,JC_fde,,,,,,,dE_E6_risk_weighted,0.5,,,,False,752.0,24.0,5799.289892503355,31.66777900301521,37.70447618465948,-6.036697181644268,-0.0010409373032804938,0.11510846337195836,275.11251627679894,,-72.7945450386333,57.74376532553573,-0.012552320437151036,0.009957040671510512,-72.7945450386333,57.74376532553573,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,oracle,plan_fde,JC_fde,,,,,,,gate_ridge,0.1,,,,False,752.0,24.0,5799.289892503355,15.375641411611207,7.520839664493247,7.8548017471179605,0.0013544419907809285,0.05588855650660879,275.11251627679894,,-66.20699197107335,33.34096778939173,-0.01141639635167368,0.00574914660370592,-66.20699197107335,33.34096778939173,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,oracle,plan_fde,JC_fde,,,,,,,gate_ridge,0.2,,,,False,752.0,24.0,5799.289892503355,-3.597859643322252,15.041679328986493,-18.639538972308745,-0.003214107126530054,-0.013077775202718649,275.11251627679894,,-126.36496459756243,60.46719086366638,-0.021789730629074484,0.010426654294663095,-126.36496459756243,60.46719086366638,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,oracle,plan_fde,JC_fde,,,,,,,gate_ridge,0.3,,,,False,752.0,24.0,5799.289892503355,0.3047367735052098,22.662796855672983,-22.358060082167775,-0.0038553099597710516,0.0011076805142467782,275.11251627679894,,-117.56574277780908,98.55242216446528,-0.020272437653062376,0.016993877524878062,-117.56574277780908,98.55242216446528,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,oracle,plan_fde,JC_fde,,,,,,,gate_ridge,0.5,,,,False,752.0,24.0,5799.289892503355,56.35730728289876,37.70447618465948,18.652831098239282,0.0032163991529982807,0.20485184769345785,275.11251627679894,,-70.81463783806288,101.10013007266053,-0.012210915327685857,0.01743319129525685,-70.81463783806288,101.10013007266053,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,oracle,plan_fde,JC_fde,,,,,,,gate_gbm,0.1,,,,False,752.0,24.0,5799.289892503355,-46.84414950430956,7.520839664493247,-54.36498916880281,-0.00937442172688755,-0.17027269474420517,275.11251627679894,,-136.02854182763116,0.9755949520343461,-0.023456068647899973,0.0001682266225896866,-136.02854182763116,0.9755949520343461,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,oracle,plan_fde,JC_fde,,,,,,,gate_gbm,0.2,,,,False,752.0,24.0,5799.289892503355,-58.60362263214555,15.041679328986493,-73.64530196113205,-0.012699020626013557,-0.21301692640251485,275.11251627679894,,-199.4759021511236,-0.6871369997536566,-0.03439660817938809,-0.00011848640307529843,-199.4759021511236,-0.6871369997536566,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,oracle,plan_fde,JC_fde,,,,,,,gate_gbm,0.3,,,,False,752.0,24.0,5799.289892503355,-44.12196760172755,22.662796855672983,-66.78476445740053,-0.011516024495297619,-0.160377899918356,275.11251627679894,,-189.00676257900582,4.381249704252799,-0.03259136309487334,0.0007554803752639382,-189.00676257900582,4.381249704252799,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,oracle,plan_fde,JC_fde,,,,,,,gate_gbm,0.5,,,,False,752.0,24.0,5799.289892503355,-33.62395103091455,37.70447618465948,-71.32842721557402,-0.012299510550038046,-0.12221890696199544,275.11251627679894,,-130.2051923038895,20.919871067990645,-0.022451919927680038,0.0036073159741563205,-130.2051923038895,20.919871067990645,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,oracle,plan_fde,JC_fde,,,,,,,R1_mlp_reg,0.1,,,,False,752.0,24.0,5799.289892503355,23.738915507743574,7.520839664493247,16.218075843250325,0.002796562362611871,0.08628802436548957,275.11251627679894,,-6.3083556804569,48.84554615735729,-0.001087780710636936,0.008422677097156172,-6.3083556804569,48.84554615735729,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,oracle,plan_fde,JC_fde,,,,,,,R1_mlp_reg,0.2,,,,False,752.0,24.0,5799.289892503355,29.45148034796935,15.041679328986493,14.409801018982858,0.0024847526655996568,0.10705249163704837,275.11251627679894,,-23.75284637645066,59.21757470901388,-0.004095819801516659,0.010211176852111403,-23.75284637645066,59.21757470901388,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,oracle,plan_fde,JC_fde,,,,,,,R1_mlp_reg,0.3,,,,False,752.0,24.0,5799.289892503355,51.48181262008233,22.662796855672983,28.819015764409347,0.004969404237174487,0.18713002707693946,275.11251627679894,,-18.81886099624596,78.13703638254033,-0.003245028502640088,0.013473552422952123,-18.81886099624596,78.13703638254033,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,oracle,plan_fde,JC_fde,,,,,,,R1_mlp_reg,0.5,,,,False,752.0,24.0,5799.289892503355,47.09197689603972,37.70447618465948,9.387500711380241,0.0016187327906327473,0.17117351668820138,275.11251627679894,,-58.321906498272554,73.55601604068974,-0.010056732389540366,0.012683624616830135,-58.321906498272554,73.55601604068974,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,oracle,plan_fde,JC_fde,,,,,,,R1_mlp_clf,0.1,,,,False,752.0,24.0,5799.289892503355,56.368714156099344,7.520839664493247,48.8478744916061,0.008423078583250499,0.20489331026795266,275.11251627679894,,2.946279335135364,114.9801537526046,0.0005080413964033717,0.01982659185588179,2.946279335135364,114.9801537526046,0.0,True,True,,,,,,,,,,,
paired_gain,nuScenes,oracle,plan_fde,JC_fde,,,,,,,R1_mlp_clf,0.2,,,,False,752.0,24.0,5799.289892503355,50.03358842794875,15.041679328986493,34.99190909896225,0.006033826511103663,0.18186591110092737,275.11251627679894,,-12.189465676071523,100.43385204374302,-0.002101889352320297,0.017318301706830033,-12.189465676071523,100.43385204374302,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,oracle,plan_fde,JC_fde,,,,,,,R1_mlp_clf,0.3,,,,False,752.0,24.0,5799.289892503355,35.71847585822478,22.662796855672983,13.055679002551795,0.002251254764730532,0.12983224588112652,275.11251627679894,,-29.60568711328462,72.8287177549371,-0.005105053836255952,0.012558213006230567,-29.60568711328462,72.8287177549371,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,oracle,plan_fde,JC_fde,,,,,,,R1_mlp_clf,0.5,,,,False,752.0,24.0,5799.289892503355,50.02630077060899,37.70447618465948,12.321824585949514,0.0021247126483326397,0.18183942136706,275.11251627679894,,-45.20354499721217,87.8328835485827,-0.007794668974152514,0.015145454905112227,-45.20354499721217,87.8328835485827,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,oracle,plan_fde,JC_fde,,,,,,,R1_gbm_reg,0.1,,,,False,752.0,24.0,5799.289892503355,19.33930497292465,7.520839664493247,11.818465308431405,0.002037915939278865,0.07029598374748897,275.11251627679894,,-15.295142058867954,42.91548216720084,-0.002637416363448175,0.0074001270780888135,-15.295142058867954,42.91548216720084,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,oracle,plan_fde,JC_fde,,,,,,,R1_gbm_reg,0.2,,,,False,752.0,24.0,5799.289892503355,-13.588358249840976,15.041679328986493,-28.63003757882747,-0.004936817801751391,-0.04939200307473224,275.11251627679894,,-90.96261776806075,28.86604876687506,-0.01568513032701583,0.004977514368472892,-90.96261776806075,28.86604876687506,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,oracle,plan_fde,JC_fde,,,,,,,R1_gbm_reg,0.3,,,,False,752.0,24.0,5799.289892503355,-3.3014307131455976,22.662796855672983,-25.96422756881858,-0.004477139106700305,-0.012000292672340393,275.11251627679894,,-78.86589359939231,43.134379207197895,-0.013599232847687253,0.007437872568322026,-78.86589359939231,43.134379207197895,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,oracle,plan_fde,JC_fde,,,,,,,R1_gbm_reg,0.5,,,,False,752.0,24.0,5799.289892503355,85.11345440533098,37.70447618465948,47.40897822067151,0.008174962641884189,0.30937688898056454,275.11251627679894,,-42.145955833436645,101.67998167976242,-0.00726743387805428,0.01753317795187346,-42.145955833436645,101.67998167976242,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,oracle,plan_fde,JC_fde,,,,,,,R1_gbm_clf,0.1,,,,False,752.0,24.0,5799.289892503355,29.19181231301873,7.520839664493247,21.670972648525485,0.0037368321036234434,0.10610863041813762,275.11251627679894,,-16.270831119370285,48.75277959470227,-0.002805659213622571,0.008406680903764471,-16.270831119370285,48.75277959470227,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,oracle,plan_fde,JC_fde,,,,,,,R1_gbm_clf,0.2,,,,False,752.0,24.0,5799.289892503355,55.662452990100576,15.041679328986493,40.620773661114086,0.0070044392355043126,0.20232613820483877,275.11251627679894,,-23.831418209131847,125.05823352267589,-0.0041093683279979365,0.02156440458069471,-23.831418209131847,125.05823352267589,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,oracle,plan_fde,JC_fde,,,,,,,R1_gbm_clf,0.3,,,,False,752.0,24.0,5799.289892503355,58.92118041529372,22.662796855672983,36.25838355962074,0.006252210914045071,0.21417120970247444,275.11251627679894,,-23.068079592805887,95.63873071987945,-0.003977742106430238,0.0164914554182763,-23.068079592805887,95.63873071987945,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,oracle,plan_fde,JC_fde,,,,,,,R1_gbm_clf,0.5,,,,False,752.0,24.0,5799.289892503355,48.15801402343675,37.70447618465948,10.453537838777272,0.0018025548011128716,0.1750484299121583,275.11251627679894,,-51.92270297143623,107.35132312496515,-0.008953286339169876,0.01851111517355537,-51.92270297143623,107.35132312496515,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,oracle,plan_fde,JC_fde,,,,,,,R2_cnn_clf,0.1,,,,False,752.0,24.0,5799.289892503355,14.247575647794442,7.520839664493247,6.726735983301195,0.0011599240782904704,0.05178817685437303,275.11251627679894,,-24.94924285256913,42.78763047691456,-0.004302120313871635,0.0073780809840572744,-24.94924285256913,42.78763047691456,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,oracle,plan_fde,JC_fde,,,,,,,R2_cnn_clf,0.2,,,,False,752.0,24.0,5799.289892503355,31.340720188646273,15.041679328986493,16.29904085965978,0.002810523557501286,0.11391964499758868,275.11251627679894,,-37.36899652175642,113.44782144317267,-0.0064437193543407266,0.019562364280120703,-37.36899652175642,113.44782144317267,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,oracle,plan_fde,JC_fde,,,,,,,R2_cnn_clf,0.3,,,,False,752.0,24.0,5799.289892503355,57.03450418835542,22.662796855672983,34.37170733268243,0.005926882078634173,0.20731337476107883,275.11251627679894,,-26.980144184851103,122.69250244083536,-0.00465231859157927,0.021156469967027844,-26.980144184851103,122.69250244083536,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,oracle,plan_fde,JC_fde,,,,,,,R2_cnn_clf,0.5,,,,False,752.0,24.0,5799.289892503355,36.662958287942196,37.70447618465948,-1.0415178967172807,-0.0001795940392742969,0.13326532279997938,275.11251627679894,,-55.06917137982849,54.47468969538239,-0.009495847319344303,0.009393337926734946,-55.06917137982849,54.47468969538239,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,oracle,plan_fde,JC_fde,,,,,,,trivial_ego_speed,0.1,,,,True,752.0,24.0,5799.289892503355,-5.676469284608654,7.520839664493247,-13.1973089491019,-0.0022756767110679948,-0.020633264387351205,275.11251627679894,,-34.62715379610157,22.623066257281277,-0.00597092996521238,0.0039010062743243335,-34.62715379610157,22.623066257281277,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,oracle,plan_fde,JC_fde,,,,,,,trivial_ego_speed,0.2,,,,True,752.0,24.0,5799.289892503355,12.213196545101876,15.041679328986493,-2.828482783884617,-0.000487729159313272,0.04439346021179863,275.11251627679894,,-51.298739632965635,30.703749081214475,-0.00884569328035811,0.00529439804706171,-51.298739632965635,30.703749081214475,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,oracle,plan_fde,JC_fde,,,,,,,trivial_ego_speed,0.3,,,,True,752.0,24.0,5799.289892503355,2.4935444678512546,22.662796855672983,-20.16925238782173,-0.003477883113567781,0.009063726004172143,275.11251627679894,,-115.39302818965919,25.784235776482063,-0.01989778582009253,0.0044461022391401595,-115.39302818965919,25.784235776482063,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,oracle,plan_fde,JC_fde,,,,,,,trivial_ego_speed,0.5,,,,True,752.0,24.0,5799.289892503355,-36.7837222699613,37.70447618465948,-74.48819845462077,-0.012844365402548753,-0.13370428495136913,275.11251627679894,,-147.10892302038536,15.503871930229748,-0.02536671312302401,0.0026734086789265946,-147.10892302038536,15.503871930229748,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,oracle,plan_fde,JC_fde,,,,,,,trivial_n_det,0.1,,,,True,752.0,24.0,5799.289892503355,6.258163912174194,7.520839664493247,-1.262675752319053,-0.0002177293730308762,0.022747652476405936,275.11251627679894,,-46.97290410781928,46.79873329957377,-0.00809976824378798,0.008069735117064885,-46.97290410781928,46.79873329957377,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,oracle,plan_fde,JC_fde,,,,,,,trivial_n_det,0.2,,,,True,752.0,24.0,5799.289892503355,2.476590851172565,15.041679328986493,-12.565088477813928,-0.0021666598343456855,0.009002101702565917,275.11251627679894,,-69.0839784723288,34.3082410050306,-0.011912489244869876,0.00591593826847323,-69.0839784723288,34.3082410050306,0.0,False,False,,,,,,,,,,,
